LAT,LONG,DSG,CC1,ADM1,NT,FULL_NAME_RO
-21.683333,166.383333,RK,NC,0,N,Rocher Boisé
-21.25,165.55,SPUR,NC,0,N,Boindio
-22.4,166.816667,BCH,NC,0,N,Boidio
-20.316667,164.1,ISL,NC,0,N,Île Boh
-21.616667,165.633333,PASS,NC,0,N,Col de Boguen
-21.466667,166,PEN,NC,0,N,Presqu’île Bogota
-21.466667,166,PEN,NC,0,V,Bogota Peninsula
-20.4,166.566667,HLL,NC,0,N,Bodokit
-19.633333,163.616667,HLL,NC,0,N,Bodarimidou
-20.066667,164.166667,BCH,NC,0,N,Boche
-20.516667,164.45,PK,NC,0,N,Sommet Buabo
-21.466667,165.683333,MT,NC,0,N,Mé Broumoiri
-22.716667,167.45,ISL,NC,0,N,Îlot Brosse
-22.716667,167.45,ISL,NC,0,V,Mu
-22.716667,167.45,ISL,NC,0,V,Île Alemène
-22.716667,167.45,ISL,NC,0,V,Île Alcmène
-20.433333,164.55,PK,NC,0,N,Bouvate
-21.266667,165.5,PK,NC,0,N,Bouroumeyou
-21.366667,165.633333,SPUR,NC,0,N,Bourou Ho
-21.95,166,HLL,NC,0,N,Bouraké
-20.422222,166.491667,ISL,NC,0,N,Motu Awa
-20.608333,166.277778,ISL,NC,0,N,Banya Sud
-20.633611,166.336111,ISL,NC,0,N,Angemëëc
-20.658333,166.358333,ISL,NC,0,N,Motu Waaünyi
-20.468056,166.386111,ISL,NC,0,N,Île Les Jumeaux
-20.45,166.452778,ISL,NC,0,N,Hoo Loom
-20.483611,166.325,ISL,NC,0,N,Île Haute
-20.625,166.291667,ISL,NC,0,N,Üjeeteetr
-20.4375,166.484167,ISL,NC,0,N,Hnyeekon Puu
-20.433333,166.475,ISL,NC,0,N,Motu Veiloa
-22.644444,166.4125,ISL,NC,0,N,Îlot Koé
-22.654167,166.416667,PT,NC,0,N,Pointe Uénanavo
-22.658333,166.433333,PT,NC,0,N,Pointe Kutéma
-22.393611,166.885556,PT,NC,0,N,Pointe Méré
-20.666667,164.433333,HLL,NC,0,N,Kaouli
-21.45,165.15,SPUR,NC,0,N,Ouanéko
-22.033333,166.75,HLL,NC,0,N,Dubourdieu
-21.716667,166.183333,MT,NC,0,N,Douétampo
-21.466667,165.85,MT,NC,0,N,Amba
-21.516667,165.65,MT,NC,0,N,Mé Ori
-21.516667,165.65,MT,NC,0,V,Mé Oly
-19.616667,163.616667,ISL,NC,0,N,Île Bouiano
-20.283333,164.133333,HLL,NC,0,N,Bouélanda
-20.533333,164.733333,MT,NC,0,N,Bouayonien
-20.566667,164.533333,MT,NC,0,V,Mont Pamboa
-20.566667,164.533333,MT,NC,0,N,Sommet Buapaimboa
-21.166667,165.533333,PK,NC,0,N,Bouramain
-21.416667,165.966667,PT,NC,0,N,Pointe Bogota
-21.683333,165.9,HLL,NC,0,N,Mé Pouchoti
-21.883333,166.116667,PK,NC,0,V,Mont Coionombué
-21.883333,166.116667,PK,NC,0,N,Kounionomboué
-21.883333,166.116667,PK,NC,0,V,Kouniomboué
-21.883333,166.116667,PK,NC,0,V,Mont Counionombé
-21.583333,166.183333,MT,NC,0,N,Koundi
-21.483333,167.833333,PT,NC,0,V,Netché Point
-21.483333,167.833333,PT,NC,0,N,Pointe Nécé
-21.483333,167.833333,PT,NC,0,V,Pointe Netieh
-21.65,166.3,PK,NC,0,N,Saméra
-21.55,165.833333,HLL,NC,0,N,Moamourou
-20.383333,166.616667,RDGE,NC,0,N,Kama Kana
-21.516667,165.5,HLL,NC,0,N,Mont Koui
-21.366667,165.816667,PK,NC,0,N,Goa Ndoro
-21.55,168.1,SLP,NC,0,N,Wicelé
-21.033333,164.733333,HLL,NC,0,N,Mont Kaféaté
-19.6,163.616667,HLL,NC,0,N,Bouaandé
-21.366667,165.483333,HLL,NC,0,N,Boregao
-22.783333,166.966667,ISL,NC,0,N,Caye Mambaé
-20.866667,164.6,SPUR,NC,0,N,Kramina
-21.6,166.05,MT,NC,0,N,Téné
-20.7,165,HLL,NC,0,N,Neumanie
-22.283333,166.883333,PASS,NC,0,N,Le Deversoir
-20.783333,165.133333,PK,NC,0,N,Tioudou
-20.633333,166.333333,ISLS,NC,0,N,Pléiades du Sud
-20.633333,166.333333,ISLS,NC,0,V,Southern Pleiades
-21.733333,165.516667,ISL,NC,0,N,Île Pembo
-20.816667,164.933333,MT,NC,0,N,Pomadiéti
-20.916667,165.366667,ISL,NC,0,N,Îlot Ena
-20.916667,165.366667,ISL,NC,0,V,Île Tidiauot
-20.916667,165.366667,ISL,NC,0,V,Ilot Tidianot
-21.583333,166.133333,MT,NC,0,N,Poindapoupai
-20.7,164.45,PK,NC,0,N,Badjoui
-21.716667,165.65,HLL,NC,0,N,Mé Novaoué
-21.433333,165.766667,HLL,NC,0,N,Favé
-21.866667,165.783333,ISL,NC,0,N,Îlot Konduyo
-21.866667,165.783333,ISL,NC,0,V,Konduio
-21.866667,165.783333,ISL,NC,0,V,Île Kunduio
-21.516667,166.05,MT,NC,0,N,Ouendjamia
-21.65,167.983333,PT,NC,0,N,Wabayoce
-21,164.666667,PT,NC,0,N,Pointe de Vouavouta
-21,164.666667,PT,NC,0,V,Pointe de Vouavouto
-21,164.666667,PT,NC,0,V,Vouavouta Point
-22.9,166.95,ISL,NC,0,N,Île Koko
-21.683333,166.316667,RDGE,NC,0,N,Koindo
-21.35,165.483333,MT,NC,0,N,Pritaroua
-21.516667,165.85,MT,NC,0,N,Nooua
-21.033333,167.1,CAPE,NC,0,V,Cap Lafond
-21.033333,167.1,CAPE,NC,0,N,Cap Lafon
-21.033333,167.1,CAPE,NC,0,V,Cap Waïmo
-21.066667,165.333333,PK,NC,0,N,Nohéa
-20.55,164.2,ISL,NC,0,N,Île Magonne
-22.183333,166.933333,MT,NC,0,V,Sommet Guemba
-22.183333,166.933333,MT,NC,0,V,Sommet Gouemba
-22.183333,166.933333,MT,NC,0,N,Mont Gouemba
-21.233333,165.533333,MT,NC,0,N,Kanaouré
-19.791667,158.267222,ISL,NC,0,N,Îlot de Sable
-19.791667,158.267222,ISL,NC,0,V,Sand Cay
-21.383333,165.583333,MT,NC,0,N,Kacharou
-21.3,165.233333,MT,NC,0,N,Mé Ou
-22.083333,166.933333,ISL,NC,0,V,Île Uenu
-22.083333,166.933333,ISL,NC,0,N,Île Ouénou
-21.316667,165.716667,PK,NC,0,N,Goa Mendioué
-20.7,164.95,PK,NC,0,N,Sommet Ravel
-21.883333,166.416667,PK,NC,0,V,Mont Joffre
-21.883333,166.416667,PK,NC,0,V,Mont Humbolt
-21.883333,166.416667,PK,NC,0,N,Humboldt
-21.9,166.583333,MT,NC,0,N,Nakounou
-21.166667,165.15,MT,NC,0,N,Guaralodi
-20.55,164.516667,MT,NC,0,N,Boagui
-22.183333,166.416667,PT,NC,0,N,Pointe Coulio
-22.358333,166.840278,ISL,NC,0,V,Île Casy
-22.358333,166.840278,ISL,NC,0,N,Île Cazi
-20.9,164.65,HLL,NC,0,N,Tunbi
-21.6,166.05,MT,NC,0,N,Népendo
-20.466667,164.433333,SPUR,NC,0,N,Moiou
-21.233333,165.15,MT,NC,0,V,Mont Boidinda
-21.233333,165.15,MT,NC,0,V,Udie
-21.233333,165.15,MT,NC,0,N,Boulinda
-21.316667,165.433333,MT,NC,0,N,Moin Oro
-21.2,165.483333,RDGE,NC,0,N,Daya
-21.633333,165.416667,ISL,NC,0,N,Île Méeniono
-22.675,167.416667,ISL,NC,0,V,Geie
-22.675,167.416667,ISL,NC,0,V,Îlot Bayonnaise
-22.675,167.416667,ISL,NC,0,N,Île Bayonnaise
-20.4,166.533333,HLL,NC,0,N,Basseung
-20.35,164.383333,HLL,NC,0,N,Banianou
-19.983333,163.933333,ISL,NC,0,V,Île Tia
-19.983333,163.933333,ISL,NC,0,N,Île Pia
-21.383333,165.85,MT,NC,0,N,Goa Nké
-21.083333,165.266667,RDGE,NC,0,N,Nimboué
-21.083333,165.266667,RDGE,NC,0,V,Mont Aninboue
-20.45,164.45,PK,NC,0,N,Paouni
-20.566667,164.4,MT,NC,0,N,Mont Kuano
-20.566667,164.4,MT,NC,0,V,Mont Kuamo
-21.25,165.2,SPUR,NC,0,N,Mingou
-21.45,165.483333,RDGE,NC,0,N,Minbouéhu
-21.316667,165.75,PK,NC,0,N,Ndjaouari
-21,165.066667,PASS,NC,0,N,Col Méré
-20.316667,164.15,HLL,NC,0,N,Navanda
-20.9,165.35,ISL,NC,0,N,Île de Sable
-20.566667,164.283333,HLL,NC,0,N,Pahéa
-20.766667,165.05,SPUR,NC,0,N,Outopi
-21.266667,165.516667,MT,NC,0,N,Kanaouaré
-20.7,164.366667,HLL,NC,0,N,Ouamgambi
-20.35,164.3,HLL,NC,0,N,Mindanne
-22.4,166.816667,HLL,NC,0,N,Miemémahé
-20.3,164.383333,MT,NC,0,N,Nékaoun
-21.366667,165.033333,PT,NC,0,N,Pointe Nindéa
-19.85,163.7,ISL,NC,0,N,Thiénamale
-22.8,166.866667,ISL,NC,0,N,Île Teré
-21.4,165.416667,MT,NC,0,V,Paouirigou
-21.4,165.416667,MT,NC,0,N,Paourigou
-20.9,165.033333,HLL,NC,0,N,Kunten
-20.75,164.85,HLL,NC,0,N,Kuépoa
-20.35,164.5,RDGE,NC,0,N,Paloui
-20.25,164.183333,PASS,NC,0,N,Col de Talaï
-21.766667,165.833333,HLL,NC,0,N,Taïchin
-22.183333,166.566667,MT,NC,0,V,Sommet Ta
-22.183333,166.566667,MT,NC,0,N,Mont Ta
-20.8,164.766667,MT,NC,0,N,Kavatch
-20.8,164.766667,MT,NC,0,V,Kavatche
-21.4,165.116667,HLL,NC,0,N,Méproui
-20.966667,164.866667,MT,NC,0,N,Poa Iti
-21.2,165.216667,PK,NC,0,N,Ipoa
-20.95,167.35,HLL,NC,0,N,Kouanoplouénou
-21.183333,165.516667,PK,NC,0,N,Makouaru
-19.733333,163.7,PT,NC,0,N,Maap
-20.383333,164.533333,PK,NC,0,N,Tiévoté
-22.183333,166.533333,MTS,NC,0,V,Massif des Gouttes
-22.183333,166.533333,MTS,NC,0,V,Massif des Goulles
-22.183333,166.533333,MTS,NC,0,N,Les Grosses Gouttes
-21.033333,165.383333,HLL,NC,0,V,Hotiti
-21.033333,165.383333,HLL,NC,0,N,Gourou Oupana
-20.45,166.405556,ISL,NC,0,N,Angeü
-21.8,165.833333,HLL,NC,0,N,Mé Pin
-21.033333,164.9,SPUR,NC,0,N,Nabourimpi
-22.533333,166.85,ISL,NC,0,V,Île Pouemba
-22.533333,166.85,ISL,NC,0,N,Île Puemba
-21.05,165.133333,MT,NC,0,N,Propuri
-21.533333,165.85,PK,NC,0,N,Pronhi
-21.2,165.183333,HLL,NC,0,N,Tchamou
-20.6,164.766667,PK,NC,0,V,Sommet Panie
-20.6,164.766667,PK,NC,0,N,Mont Panié
-20.6,164.766667,PK,NC,0,V,Grand Piton de Panié
-21.616667,166.05,MT,NC,0,N,Panéoua
-20.633333,164.433333,HLL,NC,0,N,Pandaoua
-20.966667,164.933333,MT,NC,0,N,Tandji
-20.966667,164.933333,MT,NC,0,V,Massif du Tandji
-21.333333,165.35,HLL,NC,0,N,Ouendo
-21.55,166.116667,MT,NC,0,N,Ouenchai
-19.533333,163.566667,ISL,NC,0,N,Îlot Igué
-20.466667,164.216667,MTS,NC,0,V,Sommet Tiébaghi
-20.466667,164.216667,MTS,NC,0,V,Dôme du Cap Tonnerre
-20.466667,164.216667,MTS,NC,0,V,Dôme de Tiébagui
-20.466667,164.216667,MTS,NC,0,N,Dôme de Tiébaghi
-21.55,165.833333,HLL,NC,0,N,Mé Gou
-20.416667,164.55,PK,NC,0,N,Oumbarinien
-21.766667,166.35,PK,NC,0,N,Oumanhaleigh
-21.416667,165.45,HLL,NC,0,N,Nérémimo
-21.4,165.85,SPUR,NC,0,N,Népouré Mbari
-21.433333,165.9,PK,NC,0,N,Néponkoui
-22.416667,166.766667,ISLS,NC,0,N,Îlots Tioaé
-22.416667,166.766667,ISLS,NC,0,V,Îles Tiaoé
-20.316667,164.483333,MT,NC,0,V,Tindo
-20.316667,164.483333,MT,NC,0,N,Tinedo
-20.366667,164.083333,ISL,NC,0,N,Île Ti-Ac
-20.916667,164.75,HLL,NC,0,N,Pouatao
-22.269444,167.022222,ISL,NC,0,V,Île Némo
-22.269444,167.022222,ISL,NC,0,N,Nuu Nèmbo
-21.716667,165.766667,HLL,NC,0,N,Ounaoua
-21.783333,165.983333,MT,NC,0,N,Ouméné Zingué
-21.483333,165.466667,HLL,NC,0,N,Nébéou
-21.283333,165.4,MT,NC,0,N,Pékoadjiu
-21.883333,165.933333,HLL,NC,0,N,Péa
-21.55,166.316667,ISL,NC,0,V,Île Niléu
-21.55,166.316667,ISL,NC,0,N,Île Nileouti
-21.55,166.316667,ISL,NC,0,V,Île Néléouti
-21.583333,166.233333,ISL,NC,0,V,Noumboué
-21.583333,166.233333,ISL,NC,0,N,Île Nioumboua
-21.583333,166.233333,ISL,NC,0,V,Île Nouim’boua
-20.7,164.666667,MT,NC,0,N,Talouch
-22.616667,167.4,ISL,NC,0,N,Île Muaré
-20.7,166.416667,ISL,NC,0,V,Muli Island
-20.7,166.416667,ISL,NC,0,N,Île Mouly
-20.7,166.416667,ISL,NC,0,V,Île Mouli
-21.15,165.466667,PK,NC,0,N,Mouébo
-20.1,164.066667,PT,NC,0,N,Pointe Pouthier
-22.716667,166.933333,ISL,NC,0,N,Île Uié
-21.266667,165.233333,MT,NC,0,N,Kouen
-22.45,166.833333,PT,NC,0,N,Pointe Koué
-22.283333,167.016667,RDGE,NC,0,N,Kouboueumé
-22.766667,166.8,ISL,NC,0,N,Île Kouaré
-21.05,167.116667,RDGE,NC,0,N,Nawagued
-21.516667,165.45,PK,NC,0,N,Sahoua
-20.15,164,ISL,NC,0,N,Île Yaba
-21.833333,165.916667,MT,NC,0,N,Ouabenié
-21.316667,165.416667,HLL,NC,0,N,Méouyin
-21.6,165.983333,MT,NC,0,N,Kouamandou
-21.4,165.166667,SPUR,NC,0,N,Méniébra
-20.066667,164.183333,CAPE,NC,0,N,Cap Vincent
-21.883333,166.416667,MTS,NC,0,N,Massif du Humboldt
-21.383333,165.683333,PK,NC,0,N,Koikatou Té
-21.633333,165.8,RDGE,NC,0,N,Noméné
-22.433333,166.816667,HLL,NC,0,N,Nokoumari
-21.633333,165.833333,SPUR,NC,0,N,Noka
-20.7,164.966667,PK,NC,0,N,Gaüet
-20.7,164.816667,PK,NC,0,N,Gapoea
-20.616667,164.6,MT,NC,0,N,Baviolet
-21.483333,165.8,SPUR,NC,0,N,Daouio
-19.883333,163.7,ISLS,NC,0,V,Trois Daos du Sud
-19.883333,163.7,ISLS,NC,0,N,Îles Daos du Sud
-21.516667,165.766667,MT,NC,0,N,Daniou
-21.516667,165.75,MT,NC,0,N,Daïma
-20.366667,164.316667,PK,NC,0,V,Rocher Tium Balat
-20.366667,164.316667,PK,NC,0,N,Roche Mauprat
-20.366667,164.316667,PK,NC,0,V,Dioumbolat
-21.216667,165.216667,PK,NC,0,N,Pouigui
-21.416667,165.716667,PK,NC,0,N,Taninhé
-21.116667,164.883333,RDGE,NC,0,N,Païamboué
-20.766667,164.383333,HLL,NC,0,N,Paen
-21.45,165.766667,PK,NC,0,N,Aréha
-19.716667,163.633333,PT,NC,0,N,Mandélane
-20.7,166.383333,ISL,NC,0,N,Gece
-20.7,166.383333,ISL,NC,0,V,Guetché
-20.7,166.383333,ISL,NC,0,V,Îlot Guétié
-20.983333,165.383333,PK,NC,0,N,Groio
-21.683333,165.616667,HLL,NC,0,N,Mé Aouï
-20.966667,165.133333,PK,NC,0,N,Grandié
-21.6,166.033333,MT,NC,0,N,Sulacaou
-20.916667,164.966667,PK,NC,0,N,Kiaouadaeu
-20.316667,164.15,RDGE,NC,0,N,Moréa
-21.666667,165.7,HLL,NC,0,N,Mé Boué
-20.483333,164.683333,SPUR,NC,0,N,Bariho
-21.466667,165.383333,PK,NC,0,N,Baraoua
-21.4,165.95,CAPE,NC,0,N,Cap Dumoulin
-20.4,164.116667,CAPE,NC,0,N,Cap Tonnerre
-20.816667,165.05,MT,NC,0,N,Pouaïlatimbé
-20.816667,165.05,MT,NC,0,V,Les Lèvres
-22.266667,166.583333,MT,NC,0,V,Guemba
-22.266667,166.583333,MT,NC,0,N,Mont Dore
-22.266667,166.583333,MT,NC,0,V,Mont d’Or
-21.633333,165.816667,MT,NC,0,N,Mé Amélé
-20.683333,164.983333,RK,NC,0,N,Rocher Chester
-20.683333,164.983333,RK,NC,0,V,Le Chester
-21.65,165.816667,PK,NC,0,N,Mé Checheu
-22.066667,166.733333,SLP,NC,0,N,Champigny
-20.35,164.533333,RDGE,NC,0,N,Bouanendonia
-21.483333,165.316667,PK,NC,0,N,Mé Boura
-20.65,164.4,RDGE,NC,0,N,Boinohnou
-21.716667,165.95,HLL,NC,0,N,Tougnéka
-20.9,164.983333,MTS,NC,0,N,Massif de Tchingou
-21.433333,165.883333,HLL,NC,0,N,Konchio
-20.916667,164.95,MT,NC,0,N,Ouemba
-21.683333,165.95,HLL,NC,0,N,Kouénindou
-21.7,166,PK,NC,0,N,Oui Nanou
-21.683333,165.966667,PK,NC,0,N,Ouhéhouaou
-19.7,163.633333,HLL,NC,0,N,Saint-Léon
-22.65,167.45,PK,NC,0,N,Pic Meunier
-22.65,167.45,PK,NC,0,V,Pic Meunié
-21.466667,165.95,MT,NC,0,N,Mérotop
-20.483333,166.35,ISLS,NC,0,V,Northern Pleiades
-20.483333,166.35,ISLS,NC,0,N,Pléiades du Nord
-20.483333,164.45,MT,NC,0,N,Pira
-22.383333,166.833333,PT,NC,0,N,Pointe des Pins
-20.9,164.666667,HLL,NC,0,N,Péoulit
-21.366667,165.616667,MT,NC,0,N,Pelao
-21.066667,167.466667,CAPE,NC,0,V,Cape Pine
-21.066667,167.466667,CAPE,NC,0,N,Cap des Pins
-20.3,164.316667,HLL,NC,0,N,Sentinelle
-21.5,165.466667,HLL,NC,0,N,Samera
-21.3,165.366667,PK,NC,0,N,Moakoa
-19.766667,163.7,SPUR,NC,0,N,Kalidane
-21.35,165.266667,RDGE,NC,0,N,Ouenké
-20.85,164.916667,PK,NC,0,N,Ouéniam
-21.016667,164.883333,HLL,NC,0,N,Napauiti
-21.566667,165.483333,HLL,NC,0,N,Koulou
-20.85,164.633333,HLL,NC,0,N,Koujot
-20.35,164.1,ISL,NC,0,N,Île Néangambo
-20.35,164.1,ISL,NC,0,V,Yangobo
-20.783333,164.516667,HLL,NC,0,N,Kouampou
-21.4,165.783333,HLL,NC,0,N,Amindo
-21.716667,165.683333,HLL,NC,0,N,Mé Fabo
-21.716667,165.683333,HLL,NC,0,V,Mé Fobo
-20.683333,167.216667,CAPE,NC,0,N,Cap Escarpé
-20.683333,167.216667,CAPE,NC,0,V,Escarpe Point
-21.566667,165.833333,HLL,NC,0,N,Tirédiou
-21.75,165.6,ISL,NC,0,N,Île Pombé
-20.2,164.116667,PASS,NC,0,N,Col de Pointe
-21.916667,165.966667,HLL,NC,0,N,Ennego
-22.4,166.8,PT,NC,0,N,Pointe Ouékoa
-21.65,166.3,PK,NC,0,N,Mé Ouébo
-20.733333,164.55,MTS,NC,0,N,Massif d’Ouazangou-Taom
-21.483333,165.883333,MT,NC,0,N,Unguié
-20.316667,164.316667,ISL,NC,0,N,Île Poumole
-20.316667,164.316667,ISL,NC,0,V,Pounole
-20.316667,164.316667,ISL,NC,0,V,Punoole
-20.316667,164.316667,ISL,NC,0,V,Île Pounoole
-21.65,165.666667,HLL,NC,0,N,Mé Rénio
-21.6,165.733333,PASS,NC,0,N,Col Rayaux
-20.416667,164.283333,VAL,NC,0,N,Vallée de la Rade
-20.483333,164.6,PK,NC,0,N,Mont Doghéné
-21.766667,165.683333,ISL,NC,0,N,Île Mara
-20.3,164.35,MT,NC,0,N,Manguibobo
-21.766667,165.85,PK,NC,0,N,Mé Atiateu
-20.966667,164.983333,PK,NC,0,N,Sommet Até
-22.516667,167.408333,ISL,NC,0,N,Île Gié
-22.516667,167.408333,ISL,NC,0,V,Îlot Ngié
-20.583333,164.316667,PK,NC,0,N,Siounda
-21.55,165.483333,PK,NC,0,N,Monmoua
-21.35,165.333333,MT,NC,0,N,Karemboué
-21.866667,165.8,HLL,NC,0,N,Ouano
-21.016667,164.9,SPUR,NC,0,N,Ouandao
-21.466667,165.65,MT,NC,0,N,Boa Némara
-21,167.116667,HLL,NC,0,N,Nellou
-20.583333,164.433333,MT,NC,0,N,Boli
-22.625,166.416667,PT,NC,0,N,Pointe Doeroe
-22.533333,167.416667,ISL,NC,0,N,Île Géréonière
-20.966667,165.3,PK,NC,0,N,Pic Cailloux
-20.566667,164.6,MT,NC,0,N,Cabioué
-21.266667,165.133333,MTS,NC,0,N,Massif du Boulinda
-20.666667,164.416667,HLL,NC,0,N,Bouioh
-21.65,166.316667,PT,NC,0,N,Pointe Désiré
-21.483333,165.816667,RDGE,NC,0,N,Dara
-21.133333,165.133333,PK,NC,0,N,Oindou
-21.15,165.1,SPUR,NC,0,N,Poindia
-21.033333,165.033333,MT,NC,0,N,Poiloup
-20.95,164.883333,PK,NC,0,N,Pic Poigniate
-20.383333,164.466667,MT,NC,0,N,Badobéra
-22.45,166.766667,PT,NC,0,N,Pointe Nouré
-21.4,165.266667,MT,NC,0,N,Mont Krapé
-21.233333,165.25,PK,NC,0,N,Néva
-21.55,165.85,RDGE,NC,0,N,Koutouo
-21.016667,164.883333,PK,NC,0,N,Katemembou
-22.583333,167.516667,ISL,NC,0,V,Uate
-22.583333,167.516667,ISL,NC,0,N,Ouaté
-20.85,164.616667,RDGE,NC,0,N,Ouassé
-21.65,165.566667,MT,NC,0,N,Mont des Trois Ravines
-21.2,165.6,HLL,NC,0,N,Né Ouaou
-20.85,164.633333,HLL,NC,0,N,Kopéto
-19.783333,163.666667,PT,NC,0,N,An Gédou
-21.266667,165.283333,MT,NC,0,N,Montfaoué
-21.266667,165.283333,MT,NC,0,V,Mont Monfaoué
-20.45,166.466667,ISL,NC,0,N,Wégnec
-21.683333,165.7,HLL,NC,0,N,Méou
-21.533333,165.433333,PK,NC,0,N,Ouéï
-20.316667,164.45,PK,NC,0,N,Vengaya
-22.516667,166.766667,ISL,NC,0,V,Île Ouo
-22.516667,166.766667,ISL,NC,0,N,Île Uo
-21.566667,166.033333,HLL,NC,0,N,Houaouéo
-21.25,165.35,PK,NC,0,N,Tarouimba
-20.75,165.033333,PK,NC,0,N,Ga Taquète
-20.283333,164.15,PK,NC,0,N,Boama
-21.783333,166.016667,PK,NC,0,N,Tombapouin
-21.8,165.816667,HLL,NC,0,N,Mé Ayombo
-20.433333,166.483333,ISL,NC,0,N,Awa
-21.666667,165.966667,PK,NC,0,N,Foléro
-21.616667,165.883333,PLAT,NC,0,N,Plateau de Dogny
-22.45,166.783333,PK,NC,0,V,Sommet Noukoua
-22.45,166.783333,PK,NC,0,N,Mont Noukoua
-22.416667,167.016667,ISL,NC,0,V,Île Nuare
-22.416667,167.016667,ISL,NC,0,N,Île Nouaré
-22.116667,166.433333,VAL,NC,0,N,Val Fleuri
-21.483333,165.716667,SPUR,NC,0,N,Mé Fia
-20.716667,166.466667,ISL,NC,0,V,Île Faiaua
-20.716667,166.466667,ISL,NC,0,V,Île Wasau
-20.716667,166.466667,ISL,NC,0,V,Fayawa
-20.716667,166.466667,ISL,NC,0,N,Faiava
-20.716667,166.466667,ISL,NC,0,V,Île Uasau
-21.383333,165.366667,RDGE,NC,0,N,Méareu
-21.116667,167.283333,SPUR,NC,0,N,Hissé
-20.633333,164.666667,MT,NC,0,N,Gajandjine
-21.25,164.9,PLN,NC,0,N,Plaine des Gaïacs
-21.166667,165.1,SPUR,NC,0,N,Ponatapoué
-21.316667,165.55,MT,NC,0,N,Oro
-21.55,165.95,HLL,NC,0,N,Boadoka
-21.516667,165.3,HLLS,NC,0,N,Montagnes Blanches
-21.483333,165.8,HLL,NC,0,N,Mé Beuné
-20.15,164.2,HLL,NC,0,N,Pouéni
-21.633333,165.766667,PASS,NC,0,N,Col Ouano
-20.25,164.133333,HLL,NC,0,N,Paala
-20.583333,166.583333,ISL,NC,0,V,Halgan
-20.583333,166.583333,ISL,NC,0,V,Urea
-20.583333,166.583333,ISL,NC,0,V,Eath
-20.583333,166.583333,ISL,NC,0,N,Ouvéa
-20.583333,166.583333,ISL,NC,0,V,Iai
-20.583333,166.583333,ISL,NC,0,V,Uea
-20.583333,166.583333,ISL,NC,0,V,Île Uvéa
-20.866667,164.933333,HLL,NC,0,N,Outa
-21.483333,165.733333,PK,NC,0,N,Sounga
-20.45,164.55,MT,NC,0,N,Boinda
-22.183333,166.516667,MT,NC,0,V,Sommet Bouo
-22.183333,166.516667,MT,NC,0,N,Mont Bouo
-20.55,164.3,PK,NC,0,N,Bouloumala
-20.316667,164.266667,PK,NC,0,N,Bouanat
-20.316667,164.266667,PK,NC,0,V,Sommet Boualat
-21.35,165.866667,CAPE,NC,0,V,Pointe Mora
-21.35,165.866667,CAPE,NC,0,N,Cap Bégat
-21.35,165.866667,CAPE,NC,0,V,Pointe Mara
-22.251667,167.029444,PT,NC,0,V,Cap Coronation
-22.251667,167.029444,PT,NC,0,N,Cap Karémângé
-21.833333,159.566667,RK,NC,0,N,Roche Nigger Head
-22.7,166.85,ISL,NC,0,N,Île Nge
-22.7,166.85,ISL,NC,0,V,Îlot N’Gé
-21.8,165.766667,PEN,NC,0,N,Presqu’île Lebris
-20.55,164.516667,PASS,NC,0,N,Col d’Ounne
-20.4,166.55,ISL,NC,0,V,Ile Ouénéti
-20.4,166.55,ISL,NC,0,V,Île Uénéti
-20.4,166.55,ISL,NC,0,N,Île Ounes
-21.333333,165.716667,PK,NC,0,N,Kasirondai
-21.533333,165.783333,PK,NC,0,N,Mé Borindou
-22.15,166.7,SPUR,NC,0,N,Bon Secours
-21.616667,165.8,MT,NC,0,N,Mé Ongué
-21.75,165.966667,PK,NC,0,N,Ondou
-21.783333,165.95,PK,NC,0,N,Omba
-21.483333,165.933333,PK,NC,0,N,Mondi
-21.666667,165.65,PASS,NC,0,N,Col de Moméa
-22.116667,166.65,SLP,NC,0,N,Mois de Mai
-21.383333,165.05,PEN,NC,0,N,Presqu’île Béco
-20.6,164.483333,MT,NC,0,N,Buajadou
-20.6,164.483333,MT,NC,0,V,Buajadon
-20.833333,165.183333,PK,NC,0,V,Sommet Touo
-20.833333,165.183333,PK,NC,0,N,Inédète
-21.516667,165.883333,HLL,NC,0,N,Ba Ouanhieu
-20.3,164.483333,BCH,NC,0,N,Plage de Mahamaté
-20.3,164.483333,BCH,NC,0,V,Plage de Mahamata
-21.383333,165.466667,HLL,NC,0,N,Kaprepa
-21.15,165.1,SPUR,NC,0,N,Ouangué
-20.116667,164.183333,SPUR,NC,0,N,Fanaué
-21.15,165.133333,SPUR,NC,0,N,Grao
-21.55,165.866667,PK,NC,0,N,Boainon
-21.316667,165.683333,SPUR,NC,0,N,Nidaouenré
-20.55,164.633333,MT,NC,0,V,Pelmja
-20.55,164.633333,MT,NC,0,N,Pehnja
-21.083333,164.866667,HLL,NC,0,N,Pauanda
-21.183333,165.466667,HLL,NC,0,N,Moinré
-22.65,167.55,ISL,NC,0,N,Île Kuibandui
-20.15,164.216667,HLL,NC,0,N,Taloumpé
-21.916667,166.366667,MT,NC,0,N,Vulcain
-22.366667,166.733333,PK,NC,0,N,Pic Ia
-21.5,165.816667,MT,NC,0,N,Mé Daou
-21.5,165.816667,MT,NC,0,V,Mé Daoui
-21.033333,165.416667,ISL,NC,0,V,Ta Tipou
-21.033333,165.416667,ISL,NC,0,N,Îlot Saint-Ignace
-21.033333,165.416667,ISL,NC,0,V,Île Saint-Ignace
